14740001000	Harman Tarrant	Yes	Yes	=	Harman Tarrant	=
14740001000	was a member	Yes	Yes	=	was a member	=
14740001000	of the first incarnation	Yes	Yes	=	FILTER 1880	|
Gold Verdict: SUPPORTS

97270001000	Al Stokes	Yes	Yes	=	Al Stokes	=
97270001000	had more home runs than runs	Yes	Yes	=	COMP -7	<
97270001000	batted	Yes	Yes	=	batted	=
97270001000	in	Yes	Yes	=	in	=
Gold Verdict: REFUTES

30500001000	The two episodes of Das unsichtbare Visier are 89 minutes	Yes	Yes	=	SUM 173	|
30500001000	long	Yes	Yes	=	long	=
Gold Verdict: SUPPORTS

159530001000	The Sap production discography produced a total of eight songs	Yes	Yes	=	COUNT 9	|
Gold Verdict: SUPPORTS

36630001000	Phukkhom of BNK48	Yes	Yes	=	BNK48	=
36630001000	participated in the 2019 music video	Yes	Yes	=	was The 2019 music video	=
36630001000	Siang Khorong Khong Khon Siachai	Yes	Yes	=	Siang Khorong Khong Khon Siachai	=
36630001000	by Tor Saksit	Yes	Yes	=	by Tor Saksit	=
Gold Verdict: REFUTES

218270001000	Russia Unics Kazan	Yes	Yes	=	Russia Unics Kazan	=
218270001000	recorded a single loss	Yes	Yes	=	reached the semifinals	|
Gold Verdict: NOT ENOUGH INFO

334040001000	The 2004 North Carolina lieutenant governor election	Yes	Yes	=	the 2004 North Carolina lieutenant governor election	=
334040001000	saw Republican opposition Jim Snyder	Yes	Yes	=	Jim Snyder	=
334040001000	with 1,453,705 votes	Yes	Yes	=	received 1,453,705 votes	=
334040001000	which was 42.78% of the total	Yes	Yes	=	FILTER 42.78%	=
Gold Verdict: SUPPORTS

363340001000	Jacques Freitag represented	Yes	Yes	=	Jacques Freitag represented	=
363340001000	South Africa in World Youth Championships in 1999	Yes	Yes	=	Poland in World Youth Championships in 1999	|
Gold Verdict: SUPPORTS

170440001000	In the years	Yes	Yes	=	in	=
170440001000	1999 to 2015 Kazunori Iio	Yes	Yes	=	1999 Kazunori Iio	=
170440001000	first played	Yes	Yes	=	first played	=
170440001000	club team Verdy Kawasaki	Yes	Yes	=	club team Verdy Kawasaki	=
Gold Verdict: SUPPORTS

301940001000	From 2008-2010 Cartoon Network aired Ben 10 Alien Force	Yes	Yes	=	List by of Cartoon Network broadcast Animated series	|
Gold Verdict: SUPPORTS

19000001000	The Fine Art	Yes	Yes	=	The Fine Art	=
19000001000	of Surfacing	Yes	Yes	=	of Surfacing	=
19000001000	received	Yes	Yes	=	is	=
19000001000	a rating	Yes	Yes	=	the rating	=
19000001000	of 5/10 from The Irish Times	Yes	Yes	=	in The Irish Times	<
Gold Verdict: REFUTES

247670001000	The Shambala language	Yes	Yes	=	The Shambala language	=
247670001000	has 650,000 speakers	Yes	Yes	=	FILTER 660,000	=
Gold Verdict: REFUTES

29440001000	Schlumberger has the Integrated asset modelling tools	Yes	Yes	=	Schlumberger has of Integrated asset modelling tools	=
Gold Verdict: REFUTES

247600001000	The Engleria is a plant	Yes	Yes	=	The Engleria plant	=
247600001000	belonging	Yes	Yes	=	belongs	=
247600001000	in the Kingdom Plantae	Yes	Yes	=	to the Kingdom Plantae	=
Gold Verdict: REFUTES

46730001000	Chilotherium	Yes	Yes	=	Chilotherium	=
46730001000	includes species	Yes	Yes	=	are species	=
46730001000	such as C. blanfordi found	Yes	Yes	=	C. blanfordi smith-woodwardi found	=
46730001000	in Siwalk	Yes	Yes	=	in Siwalik	|
Gold Verdict: SUPPORTS

72220001000	Taylor Momsen appeared	Yes	Yes	=	Taylor Momsen appeared	=
72220001000	in the 1999 film The Prophet 's Game	Yes	Yes	=	in the 1999 film The Prophet 's Game	=
72220001000	as Honey Bee Swan	Yes	Yes	=	of Honey Bee Swan	=
Gold Verdict: SUPPORTS

8220001000	Yuko Gordon	Yes	Yes	=	Yuko Gordon	=
8220001000	participated	Yes	Yes	=	participated	=
8220001000	in three different international competitions	Yes	Yes	=	COUNT 3	=
8220001000	in 1985	Yes	Yes	=	in 1985	=
Gold Verdict: SUPPORTS

376770001000	In 1909 the Michigan Wolverines football team	Yes	Yes	=	1909 The Michigan Wolverines football team	=
376770001000	fought and won	Yes	Yes	=	won	=
376770001000	against Case W 3-0	Yes	Yes	=	against Case	|
376770001000	on October 9	Yes	Yes	=	on October 9	=
Gold Verdict: SUPPORTS

309800001000	Georges Fenechi is a French politician under the Republican party	Yes	Yes	=	FILTER The Republicans.	<
Gold Verdict: REFUTES

77310001000	Michael Moffat	Yes	Yes	=	Michael Moffat	=
77310001000	scored several goals	Yes	Yes	=	scored 57 goals	|
77310001000	during the years he played	Yes	Yes	=	playing	=
77310001000	with Arthurlite	Yes	Yes	=	for Arthurlite	=
Gold Verdict: NOT ENOUGH INFO

293790001000	Schinia coercita	Yes	Yes	=	Schinia coercita	=
293790001000	is a genus	Yes	Yes	=	belongs the genus	=
293790001000	of Schinia	Yes	Yes	=	to Schinia	=
Gold Verdict: REFUTES

167850001000	Coached	Yes	Yes	=	Season standings	=
167850001000	by Walt Hopkins	Yes	Yes	=	N/A	|
Gold Verdict: SUPPORTS

161800001000	Adam Ravenstahl is from Pennsylvania	Yes	Yes	=	Don Walko	|
Gold Verdict: SUPPORTS

83070001000	Chimelong Ocean Kingdom	Yes	Yes	=	Chimelong Ocean Kingdom	=
83070001000	had over 5 millions people	Yes	Yes	=	was 5,504,000 5,504,000	|
83070001000	visit in 2014	Yes	Yes	=	attendance in 2014	=
Gold Verdict: SUPPORTS

138640001000	In Slovenska	Yes	Yes	=	in Slovenska	=
138640001000	's stage 4 race three Italian members	Yes	Yes	=	's stage 4 race Italian members	=
138640001000	from Bardiani–CSF	Yes	Yes	=	from Bardiani-CSF Bardiani-CSF	=
138640001000	BCF were present	Yes	Yes	=	Bardiani-CSF were present	=
Gold Verdict: SUPPORTS

32910001000	The average audience share of the show Listen	Yes	Yes	=	The average audience share of the show Listen	=
32910001000	to Love	Yes	Yes	=	to Love	=
32910001000	is higher by 0.4%	Yes	Yes	=	is different	|
32910001000	in AGB Nielsen	Yes	Yes	=	between AGB Nielsen	=
32910001000	than in TNmS	Yes	Yes	=	TNmS	=
Gold Verdict: SUPPORTS

58060001000	The 1925-26 NCAA season was held	Yes	Yes	=	The 1925-26 NCAA season took place	=
58060001000	from August 1925	Yes	Yes	=	between August 1925	=
58060001000	to June 1926	Yes	Yes	=	June 1926	=
