14740001000	Harman Tarrant	Yes	Yes	=	Harman Tarrant	=
14740001000	was a member	Yes	Yes	=	was a member	=
14740001000	of the first incarnation	Yes	Yes	=	FILTER 1880	|
Gold Verdict: SUPPORTS

30500001000	The two episodes of Das unsichtbare Visier are 89 minutes	Yes	Yes	=	SUM 173	|
30500001000	long	Yes	Yes	=	long	=
Gold Verdict: SUPPORTS

159530001000	The Sap production discography	Yes	Yes	=	The Sap production discography	=
159530001000	produced	Yes	Yes	=	produced	=
159530001000	a total of eight songs	Yes	Yes	=	COUNT 9	|
Gold Verdict: SUPPORTS

117200001000	The 565th Strategic Missile Squadron	Yes	Yes	=	The 565th Strategic Missile Squadron	=
117200001000	participated	Yes	Yes	=	participated	=
117200001000	in nine campaigns	Yes	Yes	=	in campaigns	=
Gold Verdict: REFUTES

218270001000	Russia Unics Kazan recorded a single loss	Yes	Yes	=	Russia Unics Kazan reached the semifinals	|
Gold Verdict: NOT ENOUGH INFO

363340001000	Jacques Freitag	Yes	Yes	=	Jacques Freitag	=
363340001000	represented South Africa	Yes	Yes	=	represented Poland	|
363340001000	in World Youth Championships	Yes	Yes	=	in World Youth Championships	=
363340001000	in 1999	Yes	Yes	=	in 1999	=
Gold Verdict: SUPPORTS

170440001000	In the years 1999 to 2015 Kazunori Iio first played	Yes	Yes	=	in 1999 Kazunori Iio first played	=
170440001000	club team Verdy Kawasaki	Yes	Yes	=	club team Verdy Kawasaki	=
Gold Verdict: SUPPORTS

19000001000	The Fine Art	Yes	Yes	=	The Fine Art	=
19000001000	of Surfacing	Yes	Yes	=	of Surfacing	=
19000001000	received	Yes	Yes	=	is	=
19000001000	a rating of 5/10 from The Irish Times	Yes	Yes	=	the rating in The Irish Times	=
Gold Verdict: REFUTES

104720001000	Army	Yes	Yes	=	Army	=
104720001000	of the Ohio	Yes	Yes	=	of the Ohio	=
104720001000	was a field army	Yes	Yes	=	FILTER field army.	=
Gold Verdict: REFUTES

247670001000	The Shambala language	Yes	Yes	=	The Shambala language	=
247670001000	has 650,000 speakers	Yes	Yes	=	FILTER 660,000	=
Gold Verdict: REFUTES

29440001000	Schlumberger	Yes	Yes	=	Schlumberger	=
29440001000	has the Integrated asset modelling tools	Yes	Yes	=	has of Integrated asset modelling tools	=
Gold Verdict: REFUTES

290270001000	Dmitri Soloviev	Yes	Yes	=	Dmitri Soloviev	=
290270001000	didn't have a short dance	Yes	Yes	=	had short dances	!
290270001000	in the 2017-2018 season	Yes	Yes	=	in the 2017-2018 season	=
Gold Verdict: SUPPORTS

376770001000	In 1909 the Michigan Wolverines football team	Yes	Yes	=	1909 The Michigan Wolverines football team	=
376770001000	fought and won	Yes	Yes	=	won	=
376770001000	against Case W 3-0	Yes	Yes	=	against Case	=
376770001000	on October 9	Yes	Yes	=	on October 9	=
Gold Verdict: SUPPORTS

309800001000	Georges Fenechi is a French politician under the Republican party	Yes	Yes	=	FILTER The Republicans.	=
Gold Verdict: REFUTES

77310001000	Michael Moffat scored several goals during the years	Yes	Yes	=	FILTER (Gls) 57	<
77310001000	he played	Yes	Yes	=	playing	=
77310001000	with Arthurlite	Yes	Yes	=	for Arthurlite	=
Gold Verdict: NOT ENOUGH INFO

293790001000	Schinia coercita	Yes	Yes	=	Schinia coercita	=
293790001000	is a genus of Schinia	Yes	Yes	=	FILTER Schinia	=
Gold Verdict: REFUTES

167850001000	Coached by Walt Hopkins	Yes	Yes	=	N/A	|
Gold Verdict: SUPPORTS

161800001000	Adam Ravenstahl is from Pennsylvania	Yes	Yes	=	Don Walko	|
Gold Verdict: SUPPORTS

138640001000	In Slovenska	Yes	Yes	=	in Slovenska	=
138640001000	's stage 4 race	Yes	Yes	=	's stage 4 race	=
138640001000	three Italian members from Bardiani–CSF	Yes	Yes	=	COUNT 2	|
138640001000	BCF were present	Yes	Yes	=	Bardiani-CSF were present	=
Gold Verdict: SUPPORTS

95300001000	RAF Mona	Yes	Yes	=	RAF Mona	=
95300001000	was built	Yes	Yes	=	was built	=
95300001000	in 1915	Yes	Yes	=	in 1915	=
Gold Verdict: SUPPORTS

285420001000	Wilfried	Yes	Yes	=	Wilfried	=
285420001000	is a male name	Yes	Yes	=	is the Male name	=
Gold Verdict: SUPPORTS

58060001000	The 1925-26 NCAA season	Yes	Yes	=	The 1925-26 NCAA season	=
58060001000	was held	Yes	Yes	=	took place	=
58060001000	from August 1925	Yes	Yes	=	between August 1925	=
58060001000	to June 1926	Yes	Yes	=	June 1926	=
Gold Verdict: SUPPORTS

154680001000	In 1897 Konstantinos Damianos	Yes	Yes	=	in 1897 Konstantinos Damianos	=
154680001000	joined	Yes	Yes	=	joined	=
154680001000	the Greco-Turkish War	Yes	Yes	=	the Greco-Turkish War	=
Gold Verdict: REFUTES

23670001000	The 1906 Hillsdale Dales football team	Yes	Yes	=	The 1906 Hillsdale Dales football team	=
23670001000	lost	Yes	Yes	=	had	|
23670001000	in all of its matches	Yes	Yes	=	of	=
Gold Verdict: SUPPORTS

29500001000	Germany ’s	No	Yes	=	Schedule	#
29500001000	Max Kramer	Yes	Yes	=	Max Kramer	=
29500001000	ranked fourth in the Open Royal Golf Anfa Mohammedia tournament	Yes	Yes	=	FILTER 4th	=
29500001000	of the 2018 Pro Golf Tour	Yes	Yes	=	of the 2018 Pro Golf Tour	=
29500001000	held in Morocco	Yes	Yes	=	in the Open Royal Golf Anfa Mohammedia tournament	<
Gold Verdict: SUPPORTS

10570001000	The Peppertones	Yes	Yes	=	The Peppertones	=
10570001000	released	Yes	Yes	=	released	=
10570001000	two extended albums	Yes	Yes	=	COUNT 2	=
Gold Verdict: SUPPORTS

160800001000	Tiger Mask IV	Yes	Yes	=	Tiger Mask IV	=
160800001000	is the ring name of Yoshihiro Yamazaki	Yes	Yes	=	wrestles wrestles as Yoshihiro Yamazaki	=
Gold Verdict: SUPPORTS

20750001000	In the 1950 Hawthorn Football Club season	Yes	Yes	=	in the 1950 Hawthorn Football Club season	=
20750001000	they placed last	Yes	Yes	=	FILTER 12th	|
Gold Verdict: SUPPORTS

37640001000	Urmenetea	Yes	Yes	=	Urmenetea	=
37640001000	is widely considered to be classified under the Asteraceae family	Yes	Yes	=	FILTER Asteraceae.	=
Gold Verdict: REFUTES

235050001000	John McCain	Yes	Yes	=	John McCain	=
235050001000	won	Yes	Yes	=	won	=
