14740001000	Harman Tarrant was a member of the first incarnation	Yes	Yes	=	FILTER 1880	|
Gold Verdict: SUPPORTS

30500001000	The two episodes of Das unsichtbare Visier are 89 minutes	Yes	Yes	=	SUM 173	|
30500001000	long	Yes	Yes	=	long	=
Gold Verdict: SUPPORTS

159530001000	The Sap production discography	Yes	Yes	=	The Sap production discography	=
159530001000	produced a total of eight songs	Yes	Yes	=	produced the Eighty Seven songs	|
Gold Verdict: SUPPORTS

218270001000	Russia Unics Kazan recorded a single loss	Yes	Yes	=	Russia Unics Kazan reached the semifinals	|
Gold Verdict: NOT ENOUGH INFO

363340001000	Jacques Freitag	Yes	Yes	=	Jacques Freitag	=
363340001000	represented South Africa in World Youth Championships in 1999	Yes	Yes	=	represented Poland in World Youth Championships in 1999	|
Gold Verdict: SUPPORTS

104720001000	Army	Yes	Yes	=	Army	=
104720001000	of the Ohio	Yes	Yes	=	of the Ohio	=
104720001000	was a field army	Yes	Yes	=	was a field army	=
Gold Verdict: REFUTES

247670001000	The Shambala language	Yes	Yes	=	The Shambala language	=
247670001000	has 650,000 speakers	Yes	Yes	=	has 660,000 speakers	=
Gold Verdict: REFUTES

29440001000	Schlumberger	Yes	Yes	=	Schlumberger	=
29440001000	has the Integrated asset modelling tools	Yes	Yes	=	has of Integrated asset modelling tools	=
Gold Verdict: REFUTES

290270001000	Dmitri Soloviev	Yes	Yes	=	Dmitri Soloviev	=
290270001000	didn't have a short dance in the 2017-2018 season	Yes	Yes	=	had short dances in the 2017-2018 season	!
Gold Verdict: SUPPORTS

72220001000	Taylor Momsen	Yes	Yes	=	Taylor Momsen	=
72220001000	appeared	Yes	Yes	=	appeared	=
72220001000	in the 1999 film	Yes	Yes	=	in the 1999 film	=
72220001000	The Prophet	Yes	Yes	=	The Prophet	=
72220001000	's Game as Honey Bee Swan	Yes	Yes	=	's Game of Honey Bee Swan	=
Gold Verdict: SUPPORTS

8220001000	Yuko Gordon	Yes	Yes	=	Yuko Gordon	=
8220001000	participated in three different international competitions	Yes	Yes	=	COUNT 3	=
8220001000	in 1985	Yes	Yes	=	in 1985	=
Gold Verdict: SUPPORTS

376770001000	In 1909 the Michigan Wolverines football team	Yes	Yes	=	1909 The Michigan Wolverines football team	=
