447690001000	Xiao Sha competed in the World Championships	Yes	Yes	=	FILTER Stuttgart,	|
Gold Verdict: SUPPORTS

14740001000	Harman Tarrant	Yes	Yes	=	Harman Tarrant	=
14740001000	was a member	Yes	Yes	=	was a member	=
14740001000	of the first incarnation	Yes	Yes	=	of 1880 district Kiama	=
Gold Verdict: SUPPORTS

37160001000	Wellington Nascimento Carvalho	Yes	Yes	=	Wellington Nascimento Carvalho	=
37160001000	is a Brazilian football player	Yes	Yes	=	FILTER a	=
Gold Verdict: SUPPORTS

30500001000	The two episodes of Das unsichtbare Visier are 89 minutes	Yes	Yes	=	SUM 173	|
30500001000	long	Yes	Yes	=	long	=
Gold Verdict: SUPPORTS

159530001000	The Sap production discography	Yes	Yes	=	The Sap production discography	=
159530001000	produced a total of eight songs	Yes	Yes	=	produced the Eighty Seven songs	|
Gold Verdict: SUPPORTS

128900001000	During the 1949 season under coach John Gill	Yes	Yes	=	during the 1949 season	=
128900001000	the Western Michigan Broncos defeated Ohio	Yes	Yes	=	FILTER Iowa State Teachers, Ohio, Cincinnati, Washington University, Central Michigan, Miami (OH), Butler, and Western Reserve	|
Gold Verdict: REFUTES

36630001000	Phukkhom of BNK48	Yes	Yes	=	BNK48	=
36630001000	participated	Yes	Yes	=	was	=
36630001000	in the 2019 music video	Yes	Yes	=	The 2019 music video	=
36630001000	Siang Khorong Khong Khon Siachai	Yes	Yes	=	Siang Khorong Khong Khon Siachai	=
36630001000	by Tor Saksit	Yes	Yes	=	by Tor Saksit	=
Gold Verdict: REFUTES

117200001000	The 565th Strategic Missile Squadron	Yes	Yes	=	The 565th Strategic Missile Squadron	=
117200001000	participated	Yes	Yes	=	participated	=
117200001000	in nine campaigns	Yes	Yes	=	in campaigns	=
Gold Verdict: REFUTES

218270001000	Russia Unics Kazan recorded a single loss	Yes	Yes	=	Russia Unics Kazan reached the semifinals	|
Gold Verdict: NOT ENOUGH INFO

363340001000	Jacques Freitag	Yes	Yes	=	Jacques Freitag	=
363340001000	represented South Africa in World Youth Championships in 1999	Yes	Yes	=	represented Poland in World Youth Championships in 1999	|
Gold Verdict: SUPPORTS

170440001000	In the years 1999 to 2015 Kazunori Iio	Yes	Yes	=	in 1999 Kazunori Iio	=
170440001000	first played	Yes	Yes	=	first played	=
170440001000	club team Verdy Kawasaki	Yes	Yes	=	club team Verdy Kawasaki	=
Gold Verdict: SUPPORTS

104720001000	Army	Yes	Yes	=	Army	=
104720001000	of the Ohio	Yes	Yes	=	of the Ohio	=
104720001000	was a field army	Yes	Yes	=	was a field army	=
Gold Verdict: REFUTES

