40530001000	John Laurie was part	Yes	Yes	=	John Laurie was part	=
40530001000	of the Bees	Yes	Yes	=	of the Bees	=
40530001000	on the Boat-Deck	Yes	Yes	=	on the Boat-Deck	=
40530001000	in 1939	Yes	Yes	=	FILTER 1939.	=
Gold Verdict: SUPPORTS

14740001000	Harman Tarrant was a member	Yes	Yes	=	Harman Tarrant was a member	=
14740001000	of the first incarnation	Yes	Yes	=	FILTER 1880	|
Gold Verdict: SUPPORTS

30500001000	The two episodes	Yes	Yes	=	The episode	=
30500001000	of Das unsichtbare Visier	Yes	Yes	=	Das unsichtbare Visier	=
30500001000	are 89 minutes	Yes	Yes	=	is 89 minutes	=
30500001000	long	Yes	Yes	=	long	=
Gold Verdict: SUPPORTS

159530001000	The Sap production discography produced a total of eight songs	Yes	Yes	=	COUNT 9	|
Gold Verdict: SUPPORTS

36630001000	Phukkhom of BNK48	Yes	Yes	=	BNK48	=
36630001000	participated in the 2019 music video	Yes	Yes	=	was The 2019 music video	=
36630001000	Siang Khorong Khong Khon Siachai	Yes	Yes	=	Siang Khorong Khong Khon Siachai	=
36630001000	by Tor Saksit	Yes	Yes	=	by Tor Saksit	=
Gold Verdict: REFUTES

218270001000	Russia Unics Kazan	Yes	Yes	=	Russia Unics Kazan	=
218270001000	recorded a single loss	Yes	Yes	=	reached the semifinals	|
Gold Verdict: NOT ENOUGH INFO

363340001000	Jacques Freitag represented South Africa	Yes	Yes	=	Jacques Freitag represented Poland	|
363340001000	in World Youth Championships in 1999	Yes	Yes	=	in World Youth Championships in 1999	=
Gold Verdict: SUPPORTS

170440001000	In the years	Yes	Yes	=	in	=
170440001000	1999 to 2015 Kazunori Iio	Yes	Yes	=	1999 Kazunori Iio	=
170440001000	first played	Yes	Yes	=	first played	=
170440001000	club team Verdy Kawasaki	Yes	Yes	=	club team Verdy Kawasaki	=
Gold Verdict: SUPPORTS

301940001000	From 2008-2010 Cartoon Network aired Ben 10 Alien Force	Yes	Yes	=	List by of Cartoon Network broadcast Animated series	|
Gold Verdict: SUPPORTS

19000001000	The Fine Art	Yes	Yes	=	The Fine Art	=
19000001000	of Surfacing	Yes	Yes	=	of Surfacing	=
19000001000	received	Yes	Yes	=	is	=
19000001000	a rating	Yes	Yes	=	the rating	=
19000001000	of 5/10 from The Irish Times	Yes	Yes	=	in The Irish Times	<
Gold Verdict: REFUTES

29440001000	Schlumberger has the Integrated asset modelling tools	Yes	Yes	=	Schlumberger has of Integrated asset modelling tools	=
Gold Verdict: REFUTES

46730001000	Chilotherium	Yes	Yes	=	Chilotherium	=
46730001000	includes species	Yes	Yes	=	are species	=
46730001000	such as C. blanfordi found	Yes	Yes	=	C. blanfordi smith-woodwardi found	=
46730001000	in Siwalk	Yes	Yes	=	in Siwalik	|
Gold Verdict: SUPPORTS

290270001000	Dmitri Soloviev didn't have a short dance in the 2017-2018 season	Yes	Yes	=	Dmitri Soloviev had short dances in the 2017-2018 season	!
Gold Verdict: SUPPORTS

72220001000	Taylor Momsen appeared	Yes	Yes	=	Taylor Momsen appeared	=
72220001000	in the 1999 film The Prophet 's Game	Yes	Yes	=	in the 1999 film The Prophet 's Game	=
72220001000	as Honey Bee Swan	Yes	Yes	=	of Honey Bee Swan	=
Gold Verdict: SUPPORTS

