14740001000	Harman Tarrant was a member of the first incarnation	Yes	Yes	=	FILTER 1880	|
Gold Verdict: SUPPORTS

30500001000	The two episodes	Yes	Yes	=	The episode	=
30500001000	of Das unsichtbare Visier	Yes	Yes	=	Das unsichtbare Visier	=
30500001000	are 89 minutes	Yes	Yes	=	is 89 minutes	=
30500001000	long	Yes	Yes	=	long	=
Gold Verdict: SUPPORTS

159530001000	The Sap production discography	Yes	Yes	=	The Sap production discography	=
159530001000	produced	Yes	Yes	=	produced	=
159530001000	a total of eight songs	Yes	Yes	=	COUNT 9	|
Gold Verdict: SUPPORTS

36630001000	Phukkhom of BNK48	Yes	Yes	=	BNK48	=
36630001000	participated	Yes	Yes	=	was	=
36630001000	in the 2019 music video	Yes	Yes	=	The 2019 music video	=
36630001000	Siang Khorong Khong Khon Siachai	Yes	Yes	=	Siang Khorong Khong Khon Siachai	=
36630001000	by Tor Saksit	Yes	Yes	=	by Tor Saksit	=
Gold Verdict: REFUTES

218270001000	Russia Unics Kazan	Yes	Yes	=	Russia Unics Kazan	=
218270001000	recorded a single loss	Yes	Yes	=	reached the semifinals	|
Gold Verdict: NOT ENOUGH INFO

363340001000	Jacques Freitag represented South Africa	Yes	Yes	=	Jacques Freitag represented Poland	|
363340001000	in World Youth Championships in 1999	Yes	Yes	=	in World Youth Championships in 1999	=
Gold Verdict: SUPPORTS

170440001000	In the years	Yes	Yes	=	in	=
170440001000	1999 to 2015 Kazunori Iio	Yes	Yes	=	1999 Kazunori Iio	=
170440001000	first played	Yes	Yes	=	first played	=
170440001000	club team Verdy Kawasaki	Yes	Yes	=	club team Verdy Kawasaki	=
Gold Verdict: SUPPORTS

301940001000	From 2008-2010 Cartoon Network aired Ben 10 Alien Force	Yes	Yes	=	List by of Cartoon Network broadcast Animated series	|
Gold Verdict: SUPPORTS

19000001000	The Fine Art	Yes	Yes	=	The Fine Art	=
19000001000	of Surfacing	Yes	Yes	=	of Surfacing	=
19000001000	received	Yes	Yes	=	is	=
19000001000	a rating	Yes	Yes	=	the rating	=
19000001000	of 5/10 from The Irish Times	Yes	Yes	=	in The Irish Times	<
Gold Verdict: REFUTES

104720001000	Army	Yes	Yes	=	Army	=
104720001000	of the Ohio	Yes	Yes	=	of the Ohio	=
